Dataset,ContaminationRate,Repetition,RecordID,OriginalResponse,AddedNoise,ContaminatedResponse
Boston Housing,0.05,25,274,35.2,-83.76872033,-48.56872033
Boston Housing,0.05,25,277,33.2,-62.94606226,-29.74606226
Boston Housing,0.05,25,344,23.9,23.6036743,47.5036743
Boston Housing,0.05,25,361,25,14.89764772,39.89764772
Boston Housing,0.05,25,423,20.8,-54.36190983,-33.56190983
Boston Housing,0.05,25,440,12.8,110.9914366,123.7914366
Boston Housing,0.05,25,443,18.4,-90.78084903,-72.38084903
Boston Housing,0.05,25,463,19.5,17.81954833,37.31954833
Boston Housing,0.05,25,496,23.1,-44.64576635,-21.54576635
Boston Housing,0.05,25,498,18.3,133.5797795,151.8797795
Boston Housing,0.05,25,502,22.4,3.499065486,25.89906549
Boston Housing,0.05,26,51,19.7,95.4801324,115.1801324
Boston Housing,0.05,26,70,20.9,-74.87098643,-53.97098643
Boston Housing,0.05,26,86,26.6,38.69279535,65.29279535
Boston Housing,0.05,26,114,18.7,-119.0032854,-100.3032854
Boston Housing,0.05,26,133,23,-8.80054843,14.19945157
Boston Housing,0.05,26,176,29.4,-42.00128646,-12.60128646
Boston Housing,0.05,26,183,37.9,-5.356779788,32.54322021
Boston Housing,0.05,26,216,25,0.3971021986,25.3971022
Boston Housing,0.05,26,219,21.5,34.44989542,55.94989542
Boston Housing,0.05,26,270,20.7,20.99187455,41.69187455
Boston Housing,0.05,26,286,22,-166.9834992,-144.9834992
Boston Housing,0.05,26,302,22,-123.1484473,-101.1484473
Boston Housing,0.05,26,396,13.1,104.985648,118.085648
Boston Housing,0.05,26,398,8.5,-85.67711978,-77.17711978
Boston Housing,0.05,26,402,7.2,179.2679008,186.4679008
Boston Housing,0.05,26,430,9.5,-59.43525072,-49.93525072
Boston Housing,0.05,26,437,9.6,-39.07971107,-29.47971107
Boston Housing,0.05,26,445,10.8,9.375795108,20.17579511
Boston Housing,0.05,27,62,16,139.1721589,155.1721589
Boston Housing,0.05,27,82,23.9,-17.26474226,6.635257738
Boston Housing,0.05,27,86,26.6,-18.40497006,8.195029941
Boston Housing,0.05,27,118,19.2,-90.66790959,-71.46790959
Boston Housing,0.05,27,130,14.3,72.11687597,86.41687597
Boston Housing,0.05,27,137,17.4,-17.60589152,-0.2058915183
Boston Housing,0.05,27,207,24.4,18.55378903,42.95378903
Boston Housing,0.05,27,282,35.4,-25.48578104,9.914218962
Boston Housing,0.05,27,313,19.4,27.17449814,46.57449814
Boston Housing,0.05,27,318,19.8,15.48106794,35.28106794
Boston Housing,0.05,27,341,18.7,-60.49883138,-41.79883138
Boston Housing,0.05,27,391,15.1,-39.88351916,-24.78351916
Boston Housing,0.05,27,393,9.7,79.06634763,88.76634763
Boston Housing,0.05,27,395,12.7,41.47509689,54.17509689
Boston Housing,0.05,27,465,21.4,-72.06001266,-50.66001266
Boston Housing,0.05,27,466,19.9,-61.61552809,-41.71552809
Boston Housing,0.05,27,482,23.7,61.19214652,84.89214652
Boston Housing,0.05,27,485,20.6,28.67864452,49.27864452
Boston Housing,0.05,28,77,20,-42.5433254,-22.5433254
Boston Housing,0.05,28,78,20.8,-18.35727229,2.442727706
Boston Housing,0.05,28,79,21.2,-43.62033215,-22.42033215
Boston Housing,0.05,28,109,19.8,119.0548553,138.8548553
Boston Housing,0.05,28,251,24.4,18.75985341,43.15985341
Boston Housing,0.05,28,270,20.7,-52.7679748,-32.0679748
Boston Housing,0.05,28,279,29.1,64.97478564,94.07478564
Boston Housing,0.05,28,323,20.4,-32.75968638,-12.35968638
Boston Housing,0.05,28,338,18.5,158.5689673,177.0689673
Boston Housing,0.05,28,344,23.9,-62.67845627,-38.77845627
Boston Housing,0.05,28,359,22.7,37.69451809,60.39451809
Boston Housing,0.05,28,362,19.9,-102.6227308,-82.72273076
Boston Housing,0.05,28,382,10.9,46.91355101,57.81355101
Boston Housing,0.05,28,403,12.1,116.9921276,129.0921276
Boston Housing,0.05,28,412,17.2,79.56845167,96.76845167
Boston Housing,0.05,28,435,11.7,-19.3861676,-7.6861676
Boston Housing,0.05,28,445,10.8,0.7998899373,11.59988994
Boston Housing,0.05,28,479,14.6,-6.239903686,8.360096314
Boston Housing,0.05,29,14,20.4,-24.54404647,-4.144046471
Boston Housing,0.05,29,29,18.4,-79.90093787,-61.50093787
Boston Housing,0.05,29,69,17.4,80.16736198,97.56736198
Boston Housing,0.05,29,82,23.9,-59.17261535,-35.27261535
Boston Housing,0.05,29,86,26.6,-24.54999177,2.050008234
Boston Housing,0.05,29,92,22,37.90588231,59.90588231
Boston Housing,0.05,29,101,27.5,-20.55601823,6.943981768
Boston Housing,0.05,29,116,18.3,55.43597509,73.73597509
Boston Housing,0.05,29,131,19.2,-80.81444353,-61.61444353
Boston Housing,0.05,29,176,29.4,-6.666236949,22.73376305
Boston Housing,0.05,29,177,23.2,40.96728413,64.16728413
Boston Housing,0.05,29,206,22.6,-52.60701643,-30.00701643
Boston Housing,0.05,29,212,19.3,-83.27807157,-63.97807157
Boston Housing,0.05,29,241,22,-10.82794076,11.17205924
Boston Housing,0.05,29,302,22,17.01778718,39.01778718
Boston Housing,0.05,29,314,21.6,-3.611313142,17.98868686
Boston Housing,0.05,29,457,12.7,44.91948078,57.61948078
Boston Housing,0.05,29,460,20,-60.92956029,-40.92956029
Boston Housing,0.05,30,43,25.3,52.36852662,77.66852662
Boston Housing,0.05,30,79,21.2,7.065868063,28.26586806
Boston Housing,0.05,30,91,22.6,-43.18959681,-20.58959681
Boston Housing,0.05,30,97,21.4,11.97666198,33.37666198
Boston Housing,0.05,30,100,33.2,73.67848633,106.8784863
Boston Housing,0.05,30,112,22.8,-55.47847924,-32.67847924
Boston Housing,0.05,30,183,37.9,22.55879855,60.45879855
Boston Housing,0.05,30,193,36.4,-69.71837788,-33.31837788
Boston Housing,0.05,30,232,31.7,-22.46474365,9.235256353
Boston Housing,0.05,30,241,22,121.8325691,143.8325691
Boston Housing,0.05,30,327,23,-70.90796247,-47.90796247
Boston Housing,0.05,30,339,20.6,26.18225572,46.78225572
Boston Housing,0.05,30,345,31.2,-131.0432952,-99.84329522
Boston Housing,0.05,30,403,12.1,-10.17307872,1.92692128
Boston Housing,0.05,30,437,9.6,-61.27685558,-51.67685558
Boston Housing,0.05,30,438,8.7,51.56896024,60.26896024
Boston Housing,0.05,30,468,19.1,-27.27027323,-8.170273226
Boston Housing,0.05,30,481,23,69.79464472,92.79464472
Boston Housing,0.1,1,3,34.7,-171.7412817,-137.0412817
Boston Housing,0.1,1,4,33.4,97.49099941,130.8909994
Boston Housing,0.1,1,15,18.2,-98.98141251,-80.78141251
Boston Housing,0.1,1,33,13.2,63.20336777,76.40336777
Boston Housing,0.1,1,35,13.5,-4.602383345,8.897616655
Boston Housing,0.1,1,48,16.6,-25.23738352,-8.637383519
Boston Housing,0.1,1,50,19.4,-28.44563348,-9.045633476
Boston Housing,0.1,1,74,23.4,136.4901573,159.8901573
Boston Housing,0.1,1,98,38.7,-40.45139811,-1.751398114
Boston Housing,0.1,1,99,43.8,239.1031448,282.9031448
Boston Housing,0.1,1,107,19.5,-18.24770959,1.252290408
Boston Housing,0.1,1,112,22.8,-31.06955957,-8.269559568
Boston Housing,0.1,1,176,29.4,35.38235941,64.78235941
Boston Housing,0.1,1,210,20,124.6152469,144.6152469
Boston Housing,0.1,1,216,25,86.4441292,111.4441292
Boston Housing,0.1,1,238,31.5,13.11726651,44.61726651
Boston Housing,0.1,1,273,24.4,17.0471247,41.4471247
Boston Housing,0.1,1,277,33.2,44.41918198,77.61918198
Boston Housing,0.1,1,288,23.2,-1.677017625,21.52298237
Boston Housing,0.1,1,289,22.3,-87.85116456,-65.55116456
Boston Housing,0.1,1,299,22.5,80.12168875,102.6216887
Boston Housing,0.1,1,324,18.5,-143.4697883,-124.9697883
Boston Housing,0.1,1,325,25,16.96501611,41.96501611
Boston Housing,0.1,1,342,32.7,49.58744881,82.28744881
Boston Housing,0.1,1,357,17.8,-24.73029092,-6.930290921
Boston Housing,0.1,1,377,13.9,27.55960301,41.45960301
Boston Housing,0.1,1,386,7.2,30.31497642,37.51497642
Boston Housing,0.1,1,426,8.3,75.68790939,83.98790939
Boston Housing,0.1,1,437,9.6,88.99207922,98.59207922
Boston Housing,0.1,1,454,17.8,20.16181803,37.96181803
Boston Housing,0.1,1,456,14.1,15.16888132,29.26888132
Boston Housing,0.1,1,470,20.1,32.51559686,52.61559686
Boston Housing,0.1,1,473,23.2,-154.099162,-130.899162
Boston Housing,0.1,1,495,24.5,18.41224515,42.91224515
Boston Housing,0.1,1,499,21.2,43.92837573,65.12837573
Boston Housing,0.1,1,501,16.8,-74.80442843,-58.00442843
Boston Housing,0.1,2,10,18.9,-62.25177273,-43.35177273
Boston Housing,0.1,2,19,20.2,5.946916927,26.14691693
Boston Housing,0.1,2,59,23.3,80.82300976,104.1230098
Boston Housing,0.1,2,61,18.7,-86.21745101,-67.51745101
Boston Housing,0.1,2,72,21.7,-57.65623487,-35.95623487
Boston Housing,0.1,2,96,28.4,-57.72777361,-29.32777361
Boston Housing,0.1,2,105,20.1,69.31227223,89.41227223
Boston Housing,0.1,2,111,21.7,-15.62331488,6.076685119
Boston Housing,0.1,2,117,21.2,66.45595591,87.65595591
Boston Housing,0.1,2,130,14.3,29.85978448,44.15978448
Boston Housing,0.1,2,132,19.6,36.28638162,55.88638162
Boston Housing,0.1,2,138,17.1,-24.87073944,-7.770739445
Boston Housing,0.1,2,139,13.3,-40.09236674,-26.79236674
Boston Housing,0.1,2,140,17.8,2.194824788,19.99482479
Boston Housing,0.1,2,175,22.6,28.13790386,50.73790386
Boston Housing,0.1,2,181,39.8,-115.4527536,-75.65275356
Boston Housing,0.1,2,182,36.2,52.03841697,88.23841697
Boston Housing,0.1,2,193,36.4,-22.90939642,13.49060358
Boston Housing,0.1,2,220,23,64.97280047,87.97280047
Boston Housing,0.1,2,221,26.7,74.61217799,101.312178
Boston Housing,0.1,2,232,31.7,-71.41071705,-39.71071705
Boston Housing,0.1,2,250,26.2,40.84177289,67.04177289
Boston Housing,0.1,2,289,22.3,82.7042495,105.0042495
Boston Housing,0.1,2,290,24.8,-0.8039371967,23.9960628
Boston Housing,0.1,2,338,18.5,90.21737696,108.717377
Boston Housing,0.1,2,378,13.3,-12.50828558,0.7917144175
Boston Housing,0.1,2,396,13.1,73.10188033,86.20188033
Boston Housing,0.1,2,425,11.7,49.83526056,61.53526056
Boston Housing,0.1,2,426,8.3,-31.72428518,-23.42428518
Boston Housing,0.1,2,432,14.1,-84.60727801,-70.50727801
Boston Housing,0.1,2,440,12.8,-24.90824302,-12.10824302
Boston Housing,0.1,2,457,12.7,-88.12834082,-75.42834082
Boston Housing,0.1,2,473,23.2,20.61499152,43.81499152
Boston Housing,0.1,2,496,23.1,-124.4292729,-101.3292729
Boston Housing,0.1,2,501,16.8,82.96955829,99.76955829
Boston Housing,0.1,2,505,22,69.80162758,91.80162758
Boston Housing,0.1,3,8,27.1,-58.76763184,-31.66763184
Boston Housing,0.1,3,19,20.2,124.1992346,144.3992346
Boston Housing,0.1,3,23,15.2,-53.92670755,-38.72670755
Boston Housing,0.1,3,36,18.9,-169.2864343,-150.3864343
Boston Housing,0.1,3,71,24.2,43.04380842,67.24380842
Boston Housing,0.1,3,80,20.3,49.36489128,69.66489128
Boston Housing,0.1,3,87,22.5,85.96558506,108.4655851
Boston Housing,0.1,3,91,22.6,-44.15357265,-21.55357265
Boston Housing,0.1,3,115,18.5,5.169458005,23.66945801
Boston Housing,0.1,3,118,19.2,37.10729291,56.30729291
Boston Housing,0.1,3,180,37.2,48.81908111,86.01908111
Boston Housing,0.1,3,186,29.6,33.69876976,63.29876976
Boston Housing,0.1,3,189,29.8,-6.907198469,22.89280153
Boston Housing,0.1,3,209,24.4,67.80246075,92.20246075
Boston Housing,0.1,3,214,28.1,35.96927187,64.06927187
Boston Housing,0.1,3,228,31.6,-59.29875905,-27.69875905
Boston Housing,0.1,3,243,22.2,-13.76190607,8.438093933
Boston Housing,0.1,3,275,32.4,33.76026099,66.16026099
Boston Housing,0.1,3,295,21.7,103.4091848,125.1091848
Boston Housing,0.1,3,336,21.1,-76.2094935,-55.1094935
Boston Housing,0.1,3,338,18.5,-32.50870673,-14.00870673
Boston Housing,0.1,3,357,17.8,81.39315271,99.19315271
Boston Housing,0.1,3,383,11.3,167.1802023,178.4802023
Boston Housing,0.1,3,393,9.7,-15.57138383,-5.871383835
Boston Housing,0.1,3,394,13.8,-75.29560639,-61.49560639
Boston Housing,0.1,3,397,12.5,-1.581090694,10.91890931
Boston Housing,0.1,3,420,8.4,-42.96813007,-34.56813007
Boston Housing,0.1,3,422,14.2,-83.13253892,-68.93253892
Boston Housing,0.1,3,449,14.1,83.8467399,97.9467399
Boston Housing,0.1,3,450,13,-76.05375266,-63.05375266
Boston Housing,0.1,3,451,13.4,19.89549396,33.29549396
Boston Housing,0.1,3,461,16.4,83.37913511,99.77913511
Boston Housing,0.1,3,463,19.5,-90.54005742,-71.04005742
Boston Housing,0.1,3,469,19.1,-47.98339417,-28.88339417
Boston Housing,0.1,3,471,19.9,15.02239208,34.92239208
Boston Housing,0.1,3,484,21.8,56.71576015,78.51576015
Boston Housing,0.1,4,21,13.6,16.51352793,30.11352793
Boston Housing,0.1,4,24,14.5,34.75897209,49.25897209
Boston Housing,0.1,4,33,13.2,-119.3796132,-106.1796132
Boston Housing,0.1,4,59,23.3,-23.09697626,0.2030237391
Boston Housing,0.1,4,71,24.2,61.42997096,85.62997096
Boston Housing,0.1,4,83,24.8,200.6148203,225.4148203
Boston Housing,0.1,4,85,23.9,70.06157351,93.96157351
Boston Housing,0.1,4,87,22.5,-41.54428551,-19.04428551
Boston Housing,0.1,4,91,22.6,11.49568691,34.09568691
Boston Housing,0.1,4,100,33.2,-60.99611544,-27.79611544
Boston Housing,0.1,4,105,20.1,-78.32591695,-58.22591695
Boston Housing,0.1,4,109,19.8,-57.11033097,-37.31033097
Boston Housing,0.1,4,117,21.2,-63.91329088,-42.71329088
Boston Housing,0.1,4,135,15.6,-4.060444497,11.5395555
Boston Housing,0.1,4,174,23.6,-33.01312347,-9.41312347
Boston Housing,0.1,4,179,29.9,72.23584303,102.135843
Boston Housing,0.1,4,184,32.5,166.8589102,199.3589102
Boston Housing,0.1,4,191,37,130.5346663,167.5346663
Boston Housing,0.1,4,206,22.6,73.24848517,95.84848517
Boston Housing,0.1,4,211,21.7,-50.29703159,-28.59703159
Boston Housing,0.1,4,242,20.1,45.94688795,66.04688795
Boston Housing,0.1,4,246,18.5,-54.02482969,-35.52482969
Boston Housing,0.1,4,251,24.4,147.7708143,172.1708143
Boston Housing,0.1,4,252,24.8,117.8929022,142.6929022
Boston Housing,0.1,4,270,20.7,-134.6688445,-113.9688445
Boston Housing,0.1,4,272,25.2,-73.41168205,-48.21168205
Boston Housing,0.1,4,304,33.1,-5.288471082,27.81152892
Boston Housing,0.1,4,322,23.1,65.45699776,88.55699776
Boston Housing,0.1,4,383,11.3,98.94979612,110.2497961
Boston Housing,0.1,4,389,10.2,47.25260658,57.45260658
Boston Housing,0.1,4,403,12.1,-6.773791544,5.326208456
Boston Housing,0.1,4,417,7.5,53.66123713,61.16123713
Boston Housing,0.1,4,430,9.5,-26.20850946,-16.70850946
Boston Housing,0.1,4,462,17.7,137.1198549,154.8198549
Boston Housing,0.1,4,470,20.1,52.59788644,72.69788644
Boston Housing,0.1,4,471,19.9,33.16975938,53.06975938
Boston Housing,0.1,5,1,24,-86.84059282,-62.84059282
Boston Housing,0.1,5,18,17.5,28.26152932,45.76152932
Boston Housing,0.1,5,23,15.2,34.8504302,50.0504302
Boston Housing,0.1,5,27,16.6,-110.3376015,-93.73760147
Boston Housing,0.1,5,48,16.6,11.37859436,27.97859436
Boston Housing,0.1,5,62,16,5.292857145,21.29285715
Boston Housing,0.1,5,71,24.2,67.98183368,92.18183368
Boston Housing,0.1,5,73,22.8,-32.6022281,-9.802228098
Boston Housing,0.1,5,74,23.4,38.98409105,62.38409105
Boston Housing,0.1,5,84,22.9,33.13778917,56.03778917
Boston Housing,0.1,5,109,19.8,79.0832437,98.8832437
Boston Housing,0.1,5,110,19.4,18.56714026,37.96714026
Boston Housing,0.1,5,111,21.7,-70.11723935,-48.41723935
Boston Housing,0.1,5,113,18.8,-40.57977397,-21.77977397
Boston Housing,0.1,5,128,16.2,-3.340879064,12.85912094
Boston Housing,0.1,5,134,18.4,155.045889,173.445889
Boston Housing,0.1,5,135,15.6,-88.81903582,-73.21903582
Boston Housing,0.1,5,181,39.8,-146.0617213,-106.2617213
Boston Housing,0.1,5,190,34.9,-74.73413157,-39.83413157
Boston Housing,0.1,5,225,44.8,-13.8586329,30.9413671
Boston Housing,0.1,5,227,37.6,38.04358097,75.64358097
Boston Housing,0.1,5,231,24.3,47.90646678,72.20646678
Boston Housing,0.1,5,290,24.8,18.9053249,43.7053249
Boston Housing,0.1,5,312,22.1,-26.03271494,-3.932714941
Boston Housing,0.1,5,326,24.6,43.32320293,67.92320293
Boston Housing,0.1,5,338,18.5,-59.36708171,-40.86708171
Boston Housing,0.1,5,377,13.9,104.0846774,117.9846774
Boston Housing,0.1,5,391,15.1,-38.46711983,-23.36711983
Boston Housing,0.1,5,421,16.7,112.1365559,128.8365559
Boston Housing,0.1,5,457,12.7,61.73662142,74.43662142
Boston Housing,0.1,5,461,16.4,19.32028375,35.72028375
Boston Housing,0.1,5,462,17.7,73.53571525,91.23571525
Boston Housing,0.1,5,467,19,-25.81443569,-6.814435694
Boston Housing,0.1,5,469,19.1,10.93054443,30.03054443
Boston Housing,0.1,5,471,19.9,-176.7732488,-156.8732488
Boston Housing,0.1,5,500,17.5,-88.36421903,-70.86421903
Boston Housing,0.1,6,26,13.9,5.126985743,19.02698574
Boston Housing,0.1,6,37,20,-37.41893439,-17.41893439
Boston Housing,0.1,6,38,21,26.73311995,47.73311995
Boston Housing,0.1,6,42,26.6,-123.6624224,-97.06242239
Boston Housing,0.1,6,74,23.4,69.29182288,92.69182288
Boston Housing,0.1,6,81,28,-63.21914166,-35.21914166
Boston Housing,0.1,6,84,22.9,10.50381814,33.40381814
Boston Housing,0.1,6,87,22.5,16.75646543,39.25646543
Boston Housing,0.1,6,104,19.3,13.8827283,33.1827283
Boston Housing,0.1,6,111,21.7,16.0703113,37.7703113
Boston Housing,0.1,6,112,22.8,96.07892946,118.8789295
Boston Housing,0.1,6,115,18.5,24.56161357,43.06161357
Boston Housing,0.1,6,136,18.1,-154.9406048,-136.8406048
Boston Housing,0.1,6,210,20,29.52005403,49.52005403
Boston Housing,0.1,6,247,24.3,68.23877032,92.53877032
Boston Housing,0.1,6,275,32.4,-70.59261468,-38.19261468
Boston Housing,0.1,6,277,33.2,-80.51026233,-47.31026233
Boston Housing,0.1,6,278,33.1,-7.882063934,25.21793607
Boston Housing,0.1,6,279,29.1,-111.4380059,-82.3380059
Boston Housing,0.1,6,288,23.2,13.43693733,36.63693733
Boston Housing,0.1,6,322,23.1,-29.61578078,-6.515780777
Boston Housing,0.1,6,325,25,-137.774664,-112.774664
Boston Housing,0.1,6,326,24.6,39.65318787,64.25318787
Boston Housing,0.1,6,335,20.7,42.64315489,63.34315489
Boston Housing,0.1,6,389,10.2,71.92733124,82.12733124
Boston Housing,0.1,6,412,17.2,89.65315024,106.8531502
Boston Housing,0.1,6,435,11.7,14.12806262,25.82806262
Boston Housing,0.1,6,437,9.6,-31.33567555,-21.73567555
Boston Housing,0.1,6,445,10.8,-13.08251447,-2.282514467
Boston Housing,0.1,6,459,14.9,-35.62252498,-20.72252498
Boston Housing,0.1,6,466,19.9,-73.88661096,-53.98661096
Boston Housing,0.1,6,480,21.4,-2.732338145,18.66766186
Boston Housing,0.1,6,482,23.7,-37.72965827,-14.02965827
Boston Housing,0.1,6,487,19.1,13.73080847,32.83080847
Boston Housing,0.1,6,496,23.1,56.86085548,79.96085548
Boston Housing,0.1,6,502,22.4,70.44988147,92.84988147
Boston Housing,0.1,7,1,24,-112.3290647,-88.32906467
Boston Housing,0.1,7,4,33.4,-0.01840858187,33.38159142
Boston Housing,0.1,7,12,18.9,73.69625235,92.59625235
Boston Housing,0.1,7,16,19.9,-23.53827098,-3.638270983
Boston Housing,0.1,7,25,15.6,11.96601888,27.56601888
Boston Housing,0.1,7,28,14.8,57.62904723,72.42904723
Boston Housing,0.1,7,38,21,-93.10155214,-72.10155214
Boston Housing,0.1,7,52,20.5,-66.65313165,-46.15313165
Boston Housing,0.1,7,59,23.3,3.25840629,26.55840629
Boston Housing,0.1,7,112,22.8,86.93919925,109.7391993
Boston Housing,0.1,7,135,15.6,40.81166183,56.41166183
Boston Housing,0.1,7,175,22.6,-5.153579982,17.44642002
Boston Housing,0.1,7,184,32.5,-53.93369048,-21.43369048
Boston Housing,0.1,7,185,26.4,35.08879949,61.48879949
Boston Housing,0.1,7,193,36.4,-76.0792635,-39.6792635
Boston Housing,0.1,7,207,24.4,-30.04841115,-5.648411147
Boston Housing,0.1,7,242,20.1,7.537818676,27.63781868
Boston Housing,0.1,7,247,24.3,-76.53125528,-52.23125528
Boston Housing,0.1,7,251,24.4,-39.44626127,-15.04626127
Boston Housing,0.1,7,279,29.1,-36.79691346,-7.696913462
Boston Housing,0.1,7,303,26.4,0.7093258489,27.10932585
Boston Housing,0.1,7,322,23.1,-110.7421424,-87.6421424
Boston Housing,0.1,7,326,24.6,39.23455332,63.83455332
Boston Housing,0.1,7,336,21.1,68.23511998,89.33511998
Boston Housing,0.1,7,337,19.5,96.11938618,115.6193862
Boston Housing,0.1,7,390,11.5,10.46526563,21.96526563
Boston Housing,0.1,7,402,7.2,72.34404084,79.54404084
Boston Housing,0.1,7,421,16.7,36.4891489,53.1891489
Boston Housing,0.1,7,423,20.8,-14.32482432,6.47517568
Boston Housing,0.1,7,429,11,-24.80109229,-13.80109229
Boston Housing,0.1,7,431,14.5,-95.60914334,-81.10914334
Boston Housing,0.1,7,433,16.1,54.29015503,70.39015503
Boston Housing,0.1,7,440,12.8,163.4871132,176.2871132
Boston Housing,0.1,7,465,21.4,-63.68682527,-42.28682527
Boston Housing,0.1,7,483,25,-0.8233321191,24.17666788
Boston Housing,0.1,7,498,18.3,22.08615804,40.38615804
Boston Housing,0.1,8,5,36.2,-109.9862152,-73.78621523
Boston Housing,0.1,8,15,18.2,1.056008032,19.25600803
Boston Housing,0.1,8,35,13.5,-21.98891409,-8.488914092
Boston Housing,0.1,8,59,23.3,57.80078723,81.10078723
Boston Housing,0.1,8,80,20.3,-30.32302606,-10.02302606
Boston Housing,0.1,8,92,22,15.7840846,37.7840846
Boston Housing,0.1,8,96,28.4,-177.5451408,-149.1451408
Boston Housing,0.1,8,106,19.5,20.1234148,39.6234148
Boston Housing,0.1,8,114,18.7,26.78094412,45.48094412
Boston Housing,0.1,8,128,16.2,-32.39405715,-16.19405715
Boston Housing,0.1,8,140,17.8,74.55965424,92.35965424
Boston Housing,0.1,8,176,29.4,-73.58589691,-44.18589691
Boston Housing,0.1,8,184,32.5,-8.003858433,24.49614157
Boston Housing,0.1,8,185,26.4,-76.25008008,-49.85008008
Boston Housing,0.1,8,232,31.7,66.72013419,98.42013419
Boston Housing,0.1,8,270,20.7,25.83204536,46.53204536
Boston Housing,0.1,8,276,32,4.46112499,36.46112499
Boston Housing,0.1,8,286,22,-6.65654414,15.34345586
Boston Housing,0.1,8,300,29,5.445056874,34.44505687
Boston Housing,0.1,8,312,22.1,12.39023026,34.49023026
