RecordID,Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,Strength,RobustDistance,DistanceCutoff,OutlierFlag,OutlierStatus
903,331.000000,170.000000,0.000000,195.000000,8.000000,811.000000,802.000000,28,56.612874,3.158058,4.361510,False,Inlier
904,155.000000,0.000000,143.000000,193.000000,9.000000,1047.000000,697.000000,28,12.458831,3.645569,4.361510,False,Inlier
905,155.000000,183.000000,0.000000,193.000000,9.000000,877.000000,868.000000,28,23.786922,3.406481,4.361510,False,Inlier
906,135.000000,0.000000,166.000000,180.000000,10.000000,961.000000,805.000000,28,13.293097,2.786898,4.361510,False,Inlier
907,266.000000,112.000000,87.000000,178.000000,10.000000,910.000000,745.000000,28,39.417343,1.634734,4.361510,False,Inlier
908,314.000000,145.000000,113.000000,179.000000,8.000000,869.000000,690.000000,28,46.229366,2.965205,4.361510,False,Inlier
909,313.000000,145.000000,0.000000,127.000000,8.000000,1000.000000,822.000000,28,44.519465,5.496713,4.361510,True,Outlier
910,146.000000,173.000000,0.000000,182.000000,3.000000,986.000000,817.000000,28,23.738659,2.258713,4.361510,False,Inlier
911,144.000000,136.000000,106.000000,178.000000,7.000000,941.000000,774.000000,28,26.144930,2.052332,4.361510,False,Inlier
912,148.000000,0.000000,182.000000,181.000000,15.000000,839.000000,884.000000,28,15.520105,3.875804,4.361510,False,Inlier
913,277.000000,117.000000,91.000000,191.000000,7.000000,946.000000,666.000000,28,43.574883,2.136787,4.361510,False,Inlier
914,298.000000,0.000000,107.000000,164.000000,13.000000,953.000000,784.000000,28,35.859647,2.639904,4.361510,False,Inlier
915,313.000000,145.000000,0.000000,178.000000,8.000000,1002.000000,689.000000,28,41.051401,2.569692,4.361510,False,Inlier
916,155.000000,184.000000,143.000000,194.000000,9.000000,880.000000,699.000000,28,28.985571,2.760101,4.361510,False,Inlier
917,289.000000,134.000000,0.000000,195.000000,6.000000,924.000000,760.000000,28,46.243155,2.271343,4.361510,False,Inlier
918,148.000000,175.000000,0.000000,171.000000,2.000000,1000.000000,828.000000,28,26.917143,2.941508,4.361510,False,Inlier
919,145.000000,0.000000,179.000000,202.000000,8.000000,824.000000,869.000000,28,10.535193,3.750634,4.361510,False,Inlier
920,313.000000,0.000000,0.000000,178.000000,8.000000,1000.000000,822.000000,28,25.096926,2.929065,4.361510,False,Inlier
921,136.000000,162.000000,126.000000,172.000000,10.000000,923.000000,764.000000,28,29.068308,2.493983,4.361510,False,Inlier
922,155.000000,0.000000,143.000000,193.000000,9.000000,877.000000,868.000000,28,9.735401,3.103627,4.361510,False,Inlier
923,255.000000,99.000000,77.000000,189.000000,6.000000,919.000000,749.000000,28,33.798114,1.208294,4.361510,False,Inlier
924,162.000000,207.000000,172.000000,216.000000,10.000000,822.000000,638.000000,28,39.844818,4.376233,4.361510,True,Outlier
925,136.000000,196.000000,98.000000,199.000000,6.000000,847.000000,783.000000,28,26.965406,2.631877,4.361510,False,Inlier
926,164.000000,163.000000,128.000000,197.000000,8.000000,961.000000,641.000000,28,27.234302,2.867873,4.361510,False,Inlier
927,162.000000,214.000000,164.000000,202.000000,10.000000,820.000000,680.000000,28,30.647208,3.711878,4.361510,False,Inlier
928,157.000000,214.000000,152.000000,200.000000,9.000000,819.000000,704.000000,28,33.053479,3.396634,4.361510,False,Inlier
929,149.000000,153.000000,194.000000,192.000000,8.000000,935.000000,623.000000,28,24.579819,3.809410,4.361510,False,Inlier
930,135.000000,105.000000,193.000000,196.000000,6.000000,965.000000,643.000000,28,21.911547,3.443219,4.361510,False,Inlier
931,159.000000,209.000000,161.000000,201.000000,7.000000,848.000000,669.000000,28,30.881630,3.580532,4.361510,False,Inlier
932,144.000000,15.000000,195.000000,176.000000,6.000000,1021.000000,709.000000,28,15.340841,3.573122,4.361510,False,Inlier
933,154.000000,174.000000,185.000000,228.000000,7.000000,845.000000,612.000000,28,24.338503,4.816429,4.361510,True,Outlier
934,167.000000,187.000000,195.000000,185.000000,7.000000,898.000000,636.000000,28,23.890343,4.643187,4.361510,True,Outlier
935,184.000000,86.000000,190.000000,213.000000,6.000000,923.000000,623.000000,28,22.931972,3.816851,4.361510,False,Inlier
936,156.000000,178.000000,187.000000,221.000000,7.000000,854.000000,614.000000,28,29.413046,4.458845,4.361510,True,Outlier
937,236.900000,91.700000,71.500000,246.900000,6.000000,852.900000,695.400000,28,28.629801,5.811515,4.361510,True,Outlier
938,313.300000,0.000000,113.000000,178.500000,8.000000,1001.900000,688.700000,28,36.804918,2.586445,4.361510,False,Inlier
939,154.800000,183.400000,0.000000,193.300000,9.100000,1047.400000,696.700000,28,18.287661,4.433186,4.361510,True,Outlier
940,145.900000,230.500000,0.000000,202.500000,3.400000,827.000000,871.800000,28,32.720463,3.562301,4.361510,False,Inlier
941,296.000000,0.000000,106.700000,221.400000,10.500000,819.200000,778.400000,28,31.420111,4.689731,4.361510,True,Outlier
942,133.100000,210.200000,0.000000,195.700000,3.100000,949.400000,795.300000,28,28.937997,2.453320,4.361510,False,Inlier
943,313.300000,145.000000,0.000000,178.500000,8.000000,867.200000,824.000000,28,40.925227,1.981987,4.361510,False,Inlier
944,151.600000,0.000000,111.900000,184.400000,7.900000,992.000000,815.900000,28,12.180972,2.534688,4.361510,False,Inlier
945,153.100000,145.000000,113.000000,178.500000,8.000000,1001.900000,688.700000,28,25.559565,2.628931,4.361510,False,Inlier
946,139.900000,132.600000,103.300000,200.300000,7.400000,916.000000,753.400000,28,36.443633,2.873587,4.361510,False,Inlier
947,149.500000,236.000000,0.000000,175.800000,12.600000,846.800000,892.700000,28,32.963848,3.886931,4.361510,False,Inlier
948,299.800000,0.000000,119.800000,211.500000,9.900000,878.200000,727.600000,28,23.835875,3.701986,4.361510,False,Inlier
949,153.100000,145.000000,113.000000,178.500000,8.000000,867.200000,824.000000,28,26.233183,2.473239,4.361510,False,Inlier
950,148.100000,0.000000,136.600000,158.100000,16.100000,1001.800000,830.100000,28,17.959471,4.194268,4.361510,False,Inlier
951,326.500000,0.000000,137.900000,199.000000,10.800000,801.100000,792.500000,28,38.630651,3.347067,4.361510,False,Inlier
952,152.700000,144.700000,0.000000,178.100000,8.000000,999.700000,822.200000,28,19.009543,3.139742,4.361510,False,Inlier
953,261.900000,110.500000,86.100000,195.400000,5.000000,895.200000,732.600000,28,33.718824,1.680639,4.361510,False,Inlier
954,158.400000,0.000000,194.900000,219.700000,11.000000,897.700000,712.900000,28,8.536402,4.890719,4.361510,True,Outlier
955,150.700000,0.000000,185.300000,166.700000,15.600000,1074.500000,678.000000,28,13.461329,5.157017,4.361510,True,Outlier
956,272.600000,0.000000,89.600000,198.700000,10.600000,931.300000,762.200000,28,32.245414,3.176084,4.361510,False,Inlier
957,149.000000,117.600000,91.700000,182.900000,7.100000,953.400000,780.300000,28,23.524232,1.698908,4.361510,False,Inlier
958,143.000000,169.400000,142.700000,190.700000,8.400000,967.400000,643.500000,28,29.726068,2.929802,4.361510,False,Inlier
959,259.900000,100.600000,78.400000,170.600000,10.400000,935.700000,762.900000,28,49.773272,2.268498,4.361510,False,Inlier
960,312.900000,160.500000,0.000000,177.600000,9.600000,916.600000,759.500000,28,52.446371,2.268493,4.361510,False,Inlier
961,284.000000,119.700000,0.000000,168.300000,7.200000,970.400000,794.200000,28,40.934880,2.122900,4.361510,False,Inlier
962,336.500000,0.000000,0.000000,181.900000,3.400000,985.800000,816.800000,28,44.868340,2.878960,4.361510,False,Inlier
963,144.800000,0.000000,133.600000,180.800000,11.100000,979.500000,811.500000,28,13.202086,3.059411,4.361510,False,Inlier
964,150.000000,236.800000,0.000000,173.800000,11.900000,1069.300000,674.800000,28,37.431652,4.755942,4.361510,True,Outlier
965,143.700000,170.200000,132.600000,191.600000,8.500000,814.100000,805.300000,28,29.870858,2.940649,4.361510,False,Inlier
966,330.500000,169.600000,0.000000,194.900000,8.100000,811.000000,802.300000,28,56.619080,3.163113,4.361510,False,Inlier
967,154.800000,0.000000,142.800000,193.300000,9.100000,1047.400000,696.700000,28,12.459521,3.676078,4.361510,False,Inlier
968,154.800000,183.400000,0.000000,193.300000,9.100000,877.200000,867.700000,28,23.786922,3.443695,4.361510,False,Inlier
969,134.700000,0.000000,165.700000,180.200000,10.000000,961.000000,804.900000,28,13.293787,2.788517,4.361510,False,Inlier
970,266.200000,112.300000,87.500000,177.900000,10.400000,909.700000,744.500000,28,39.421480,1.664907,4.361510,False,Inlier
971,314.000000,145.300000,113.200000,178.900000,8.000000,869.100000,690.200000,28,46.234192,2.969123,4.361510,False,Inlier
972,312.700000,144.700000,0.000000,127.300000,8.000000,999.700000,822.200000,28,44.523602,5.462510,4.361510,True,Outlier
973,145.700000,172.600000,0.000000,181.900000,3.400000,985.800000,816.800000,28,23.744174,2.271402,4.361510,False,Inlier
974,143.800000,136.300000,106.200000,178.100000,7.500000,941.500000,774.300000,28,26.147688,1.973722,4.361510,False,Inlier
975,148.100000,0.000000,182.100000,181.400000,15.000000,838.900000,884.300000,28,15.526310,3.873457,4.361510,False,Inlier
976,277.000000,116.800000,91.000000,190.600000,7.000000,946.500000,665.600000,28,43.578331,2.149642,4.361510,False,Inlier
977,298.100000,0.000000,107.500000,163.600000,12.800000,953.200000,784.000000,28,35.865852,2.635488,4.361510,False,Inlier
978,313.300000,145.000000,0.000000,178.500000,8.000000,1001.900000,688.700000,28,41.053469,2.545450,4.361510,False,Inlier
979,155.200000,183.900000,143.200000,193.800000,9.200000,879.600000,698.500000,28,28.991087,2.771692,4.361510,False,Inlier
980,289.000000,133.700000,0.000000,194.900000,5.500000,924.100000,760.100000,28,46.247292,2.215488,4.361510,False,Inlier
981,147.800000,175.100000,0.000000,171.200000,2.200000,1000.000000,828.500000,28,26.922659,2.883544,4.361510,False,Inlier
982,145.400000,0.000000,178.900000,201.700000,7.800000,824.000000,868.700000,28,10.535883,3.732083,4.361510,False,Inlier
983,312.700000,0.000000,0.000000,178.100000,8.000000,999.700000,822.200000,28,25.103821,2.929435,4.361510,False,Inlier
984,136.400000,161.600000,125.800000,171.600000,10.400000,922.600000,764.400000,28,29.073134,2.513168,4.361510,False,Inlier
985,154.800000,0.000000,142.800000,193.300000,9.100000,877.200000,867.700000,28,9.738159,3.120526,4.361510,False,Inlier
986,255.300000,98.800000,77.000000,188.600000,6.500000,919.000000,749.300000,28,33.798803,1.184449,4.361510,False,Inlier
987,272.800000,105.100000,81.800000,209.700000,9.000000,904.000000,679.700000,28,37.171030,3.110374,4.361510,False,Inlier
988,162.000000,190.100000,148.100000,178.800000,18.800000,838.100000,741.400000,28,33.762261,3.965603,4.361510,False,Inlier
989,153.600000,144.200000,112.300000,220.100000,10.100000,923.200000,657.900000,28,16.503987,4.574644,4.361510,True,Outlier
990,146.500000,114.600000,89.300000,201.900000,8.800000,860.000000,829.500000,28,19.987909,2.908177,4.361510,False,Inlier
991,151.800000,178.100000,138.700000,167.500000,18.300000,944.000000,694.600000,28,36.349864,4.006295,4.361510,False,Inlier
992,309.900000,142.800000,111.200000,167.800000,22.100000,913.900000,651.200000,28,38.215586,5.475756,4.361510,True,Outlier
993,143.600000,0.000000,174.900000,158.400000,17.900000,942.700000,844.500000,28,15.423578,4.352501,4.361510,False,Inlier
994,303.600000,139.900000,0.000000,213.500000,6.200000,895.500000,722.500000,28,33.419591,3.011719,4.361510,False,Inlier
995,374.300000,0.000000,0.000000,190.200000,6.700000,1013.200000,730.400000,28,39.056057,3.050086,4.361510,False,Inlier
996,158.600000,148.900000,116.000000,175.100000,15.000000,953.300000,719.700000,28,27.681082,3.424707,4.361510,False,Inlier
997,152.600000,238.700000,0.000000,200.000000,6.300000,1001.800000,683.900000,28,26.859917,3.358970,4.361510,False,Inlier
998,310.000000,142.800000,0.000000,167.900000,10.000000,914.300000,804.000000,28,45.304778,2.235211,4.361510,False,Inlier
999,304.800000,0.000000,99.600000,196.000000,9.800000,959.400000,705.200000,28,30.123206,2.893691,4.361510,False,Inlier
1000,150.900000,0.000000,183.900000,166.600000,11.600000,991.200000,772.200000,28,15.569747,3.391626,4.361510,False,Inlier
1001,141.900000,166.600000,129.700000,173.500000,10.900000,882.600000,785.300000,28,44.611855,2.850886,4.361510,False,Inlier
1002,297.800000,137.200000,106.900000,201.300000,6.000000,878.400000,655.300000,28,53.524711,3.277640,4.361510,False,Inlier
1003,321.300000,164.200000,0.000000,190.500000,4.600000,870.000000,774.000000,28,57.218234,2.879172,4.361510,False,Inlier
1004,366.000000,187.000000,0.000000,191.300000,6.600000,824.300000,756.900000,28,65.909079,3.413332,4.361510,False,Inlier
1005,279.800000,128.900000,100.400000,172.400000,9.500000,825.100000,804.900000,28,52.826962,2.942975,4.361510,False,Inlier
1006,252.100000,97.100000,75.600000,193.800000,8.300000,835.500000,821.400000,28,33.399596,2.125279,4.361510,False,Inlier
1007,164.600000,0.000000,150.400000,181.600000,11.700000,1023.300000,728.900000,28,18.033934,3.439711,4.361510,False,Inlier
1008,155.600000,243.500000,0.000000,180.300000,10.700000,1022.000000,697.700000,28,37.363394,3.967025,4.361510,False,Inlier
1009,160.200000,188.000000,146.400000,203.200000,11.300000,828.700000,709.700000,28,35.314271,3.349896,4.361510,False,Inlier
1010,298.100000,0.000000,107.000000,186.400000,6.100000,879.000000,815.200000,28,42.644091,2.685030,4.361510,False,Inlier
1011,317.900000,0.000000,126.500000,209.700000,5.700000,860.500000,736.600000,28,40.062003,3.363340,4.361510,False,Inlier
1012,287.300000,120.500000,93.900000,187.600000,9.200000,904.400000,695.900000,28,43.798273,1.935340,4.361510,False,Inlier
1013,325.600000,166.400000,0.000000,174.000000,8.900000,881.600000,790.000000,28,61.235811,2.839836,4.361510,False,Inlier
1014,355.900000,0.000000,141.600000,193.300000,11.000000,801.400000,778.400000,28,40.868690,3.257801,4.361510,False,Inlier
1015,132.000000,206.500000,160.900000,178.900000,5.500000,866.900000,735.600000,28,33.306517,4.030428,4.361510,False,Inlier
1016,322.500000,148.600000,0.000000,185.800000,8.500000,951.000000,709.500000,28,52.426376,2.530173,4.361510,False,Inlier
1017,164.200000,0.000000,200.100000,181.200000,12.600000,849.300000,846.000000,28,15.091251,3.524328,4.361510,False,Inlier
1018,313.800000,0.000000,112.600000,169.900000,10.100000,925.300000,782.900000,28,38.461040,2.204234,4.361510,False,Inlier
1019,321.400000,0.000000,127.900000,182.500000,11.500000,870.100000,779.700000,28,37.265488,2.402476,4.361510,False,Inlier
1020,139.700000,163.900000,127.700000,236.700000,5.800000,868.600000,655.600000,28,35.225329,5.230746,4.361510,True,Outlier
1021,288.400000,121.000000,0.000000,177.400000,7.000000,907.900000,829.500000,28,42.140084,1.873050,4.361510,False,Inlier
1022,298.200000,0.000000,107.000000,209.700000,11.100000,879.600000,744.200000,28,31.875165,3.819261,4.361510,False,Inlier
1023,264.500000,111.000000,86.500000,195.500000,5.900000,832.600000,790.400000,28,41.542308,2.448099,4.361510,False,Inlier
1024,159.800000,250.000000,0.000000,168.400000,12.200000,1049.300000,688.200000,28,39.455954,4.474423,4.361510,True,Outlier
1025,166.000000,259.700000,0.000000,183.200000,12.700000,858.800000,826.800000,28,37.917043,3.675765,4.361510,False,Inlier
1026,276.400000,116.000000,90.300000,179.600000,8.900000,870.100000,768.300000,28,44.284354,1.850247,4.361510,False,Inlier
1027,322.200000,0.000000,115.600000,196.000000,10.400000,817.900000,813.400000,28,31.178794,3.002542,4.361510,False,Inlier
1028,148.500000,139.400000,108.600000,192.700000,6.100000,892.400000,780.000000,28,23.696601,1.994898,4.361510,False,Inlier
1029,159.100000,186.700000,0.000000,175.600000,11.300000,989.600000,788.900000,28,32.768036,3.610525,4.361510,False,Inlier
1030,260.900000,100.500000,78.300000,200.600000,8.600000,864.500000,761.500000,28,32.401235,2.170549,4.361510,False,Inlier
