RecordID,Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,Strength,LeverageDistance,LeverageCutoff,LeverageFlag,MedianRegressionPrediction,MedianRegressionResidual,ResidualRobustZ,ResidualZCutoff,ResponseOutlierFlag,OutlierClass
662,141.300000,212.000000,0.000000,203.500000,0.000000,971.800000,748.500000,7,10.393851,2.389080,4.187427,False,17.321944,-6.928094,0.772573,3.500000,False,Regular
663,157.000000,236.000000,0.000000,192.000000,0.000000,935.400000,781.200000,28,33.664355,2.567226,4.187427,False,27.361647,6.302708,0.702834,3.500000,False,Regular
664,133.000000,200.000000,0.000000,192.000000,0.000000,927.400000,839.200000,28,27.874825,2.657343,4.187427,False,21.683474,6.191352,0.690416,3.500000,False,Regular
665,250.200000,166.800000,0.000000,203.500000,0.000000,977.600000,694.100000,7,19.350144,2.021625,4.187427,False,25.146341,-5.796197,0.646352,3.500000,False,Regular
666,173.000000,116.000000,0.000000,192.000000,0.000000,946.800000,856.800000,7,11.392212,2.359932,4.187427,False,14.996046,-3.603834,0.401875,3.500000,False,Regular
667,192.000000,288.000000,0.000000,192.000000,0.000000,929.800000,716.100000,3,12.788401,3.192916,4.187427,False,32.048724,-19.260323,2.147777,3.500000,False,Regular
668,192.000000,288.000000,0.000000,192.000000,0.000000,929.800000,716.100000,28,39.321506,3.087704,4.187427,False,35.923442,3.398063,0.378928,3.500000,False,Regular
669,153.000000,102.000000,0.000000,192.000000,0.000000,888.000000,943.100000,3,4.782206,3.483098,4.187427,False,11.786301,-7.004095,0.781048,3.500000,False,Regular
670,288.000000,192.000000,0.000000,192.000000,0.000000,932.000000,717.800000,3,16.109607,2.522644,4.187427,False,33.985698,-17.876092,1.993417,3.500000,False,Regular
671,305.300000,203.500000,0.000000,203.500000,0.000000,965.400000,631.000000,28,43.377004,2.733138,4.187427,False,37.837703,5.539300,0.617704,3.500000,False,Regular
672,236.000000,157.000000,0.000000,192.000000,0.000000,972.600000,749.100000,7,20.416074,1.866597,4.187427,False,25.270177,-4.854104,0.541296,3.500000,False,Regular
673,173.000000,116.000000,0.000000,192.000000,0.000000,946.800000,856.800000,3,6.940955,2.409996,4.187427,False,14.376091,-7.435137,0.829115,3.500000,False,Regular
674,212.000000,141.300000,0.000000,203.500000,0.000000,973.400000,750.000000,7,15.030577,1.823223,4.187427,False,18.758404,-3.727827,0.415701,3.500000,False,Regular
675,236.000000,157.000000,0.000000,192.000000,0.000000,972.600000,749.100000,3,13.565440,1.922485,4.187427,False,24.650222,-11.084782,1.236098,3.500000,False,Regular
676,183.900000,122.600000,0.000000,203.500000,0.000000,959.200000,800.000000,90,32.532925,2.838532,4.187427,False,26.996429,5.536496,0.617391,3.500000,False,Regular
677,166.800000,250.200000,0.000000,203.500000,0.000000,975.600000,692.600000,7,15.748321,2.615085,4.187427,False,23.460129,-7.711807,0.859967,3.500000,False,Regular
678,102.000000,153.000000,0.000000,192.000000,0.000000,887.000000,942.000000,7,7.675936,3.754466,4.187427,False,11.373608,-3.697672,0.412339,3.500000,False,Regular
679,288.000000,192.000000,0.000000,192.000000,0.000000,932.000000,717.800000,28,38.804399,2.403000,4.187427,False,37.860417,0.943982,0.105266,3.500000,False,Regular
680,212.000000,141.300000,0.000000,203.500000,0.000000,973.400000,750.000000,28,33.003837,1.666610,4.187427,False,22.013167,10.990670,1.225603,3.500000,False,Regular
681,102.000000,153.000000,0.000000,192.000000,0.000000,887.000000,942.000000,28,17.275511,3.654465,4.187427,False,14.628372,2.647139,0.295190,3.500000,False,Regular
682,173.000000,116.000000,0.000000,192.000000,0.000000,946.800000,856.800000,28,24.281966,2.227343,4.187427,False,18.250810,6.031156,0.672552,3.500000,False,Regular
683,183.900000,122.600000,0.000000,203.500000,0.000000,959.200000,800.000000,28,24.046165,1.876646,4.187427,False,17.387128,6.659037,0.742569,3.500000,False,Regular
684,133.000000,200.000000,0.000000,192.000000,0.000000,927.400000,839.200000,90,36.588423,3.399232,4.187427,False,31.292775,5.295648,0.590534,3.500000,False,Regular
685,192.000000,288.000000,0.000000,192.000000,0.000000,929.800000,716.100000,90,50.732334,3.811435,4.187427,False,45.532744,5.199589,0.579822,3.500000,False,Regular
686,133.000000,200.000000,0.000000,192.000000,0.000000,927.400000,839.200000,7,13.664035,2.771743,4.187427,False,18.428710,-4.764675,0.531323,3.500000,False,Regular
687,305.300000,203.500000,0.000000,203.500000,0.000000,965.400000,631.000000,3,14.143911,2.831450,4.187427,False,33.962985,-19.819074,2.210085,3.500000,False,Regular
688,236.000000,157.000000,0.000000,192.000000,0.000000,972.600000,749.100000,90,47.782066,2.822811,4.187427,False,38.134243,9.647823,1.075858,3.500000,False,Regular
689,108.300000,162.400000,0.000000,203.500000,0.000000,938.200000,849.000000,3,2.331808,2.872687,4.187427,False,9.129822,-6.798014,0.758067,3.500000,False,Regular
690,157.000000,236.000000,0.000000,192.000000,0.000000,935.400000,781.200000,7,16.889404,2.670464,4.187427,False,24.106884,-7.217480,0.804843,3.500000,False,Regular
691,288.000000,192.000000,0.000000,192.000000,0.000000,932.000000,717.800000,7,23.523542,2.483176,4.187427,False,34.605653,-11.082111,1.235800,3.500000,False,Regular
692,212.000000,141.300000,0.000000,203.500000,0.000000,973.400000,750.000000,3,6.808575,1.884462,4.187427,False,18.138449,-11.329873,1.263428,3.500000,False,Regular
693,212.000000,141.300000,0.000000,203.500000,0.000000,973.400000,750.000000,90,39.700028,2.736958,4.187427,False,31.622469,8.077559,0.900753,3.500000,False,Regular
694,153.000000,102.000000,0.000000,192.000000,0.000000,888.000000,943.100000,28,17.964297,3.341343,4.187427,False,15.661019,2.303278,0.256846,3.500000,False,Regular
695,236.000000,157.000000,0.000000,192.000000,0.000000,972.600000,749.100000,28,32.884558,1.737213,4.187427,False,28.524941,4.359617,0.486154,3.500000,False,Regular
696,116.000000,173.000000,0.000000,192.000000,0.000000,909.800000,891.900000,28,22.347986,3.075643,4.187427,False,17.633659,4.714327,0.525709,3.500000,False,Regular
697,183.900000,122.600000,0.000000,203.500000,0.000000,959.200000,800.000000,7,10.787541,2.031896,4.187427,False,14.132364,-3.344823,0.372991,3.500000,False,Regular
698,108.300000,162.400000,0.000000,203.500000,0.000000,938.200000,849.000000,7,7.723510,2.827329,4.187427,False,9.749777,-2.026267,0.225955,3.500000,False,Regular
699,203.500000,305.300000,0.000000,203.500000,0.000000,963.400000,630.000000,28,41.684340,3.280677,4.187427,False,35.827085,5.857255,0.653160,3.500000,False,Regular
700,203.500000,305.300000,0.000000,203.500000,0.000000,963.400000,630.000000,3,9.561653,3.375358,4.187427,False,31.952367,-22.390714,2.496856,3.500000,False,Regular
701,133.000000,200.000000,0.000000,192.000000,0.000000,927.400000,839.200000,3,6.883728,2.814926,4.187427,False,17.808755,-10.925027,1.218283,3.500000,False,Regular
702,288.000000,192.000000,0.000000,192.000000,0.000000,932.000000,717.800000,90,50.526870,3.308290,4.187427,False,47.469718,3.057151,0.340912,3.500000,False,Regular
703,200.000000,133.000000,0.000000,192.000000,0.000000,965.400000,806.200000,7,17.165884,1.906559,4.187427,False,19.350806,-2.184922,0.243647,3.500000,False,Regular
704,200.000000,133.000000,0.000000,192.000000,0.000000,965.400000,806.200000,28,30.439676,1.754908,4.187427,False,22.605569,7.834107,0.873605,3.500000,False,Regular
705,250.200000,166.800000,0.000000,203.500000,0.000000,977.600000,694.100000,3,9.731264,2.073183,4.187427,False,24.526386,-14.795122,1.649849,3.500000,False,Regular
706,122.600000,183.900000,0.000000,203.500000,0.000000,958.200000,800.100000,3,3.319827,2.548714,4.187427,False,12.337209,-9.017382,1.005556,3.500000,False,Regular
707,153.000000,102.000000,0.000000,192.000000,0.000000,888.000000,943.100000,90,26.322815,3.923943,4.187427,False,25.270321,1.052494,0.117367,3.500000,False,Regular
708,200.000000,133.000000,0.000000,192.000000,0.000000,965.400000,806.200000,90,43.250829,2.786994,4.187427,False,32.214871,11.035959,1.230653,3.500000,False,Regular
709,116.000000,173.000000,0.000000,192.000000,0.000000,909.800000,891.900000,3,6.280437,3.224119,4.187427,False,13.758940,-7.478504,0.833951,3.500000,False,Regular
710,173.000000,116.000000,0.000000,192.000000,0.000000,946.800000,856.800000,90,32.102692,3.080963,4.187427,False,27.860112,4.242580,0.473103,3.500000,False,Regular
711,250.200000,166.800000,0.000000,203.500000,0.000000,977.600000,694.100000,28,36.964187,1.903699,4.187427,False,28.401104,8.563083,0.954895,3.500000,False,Regular
712,305.300000,203.500000,0.000000,203.500000,0.000000,965.400000,631.000000,90,54.598915,3.570044,4.187427,False,47.447005,7.151910,0.797531,3.500000,False,Regular
713,192.000000,288.000000,0.000000,192.000000,0.000000,929.800000,716.100000,7,21.480625,3.160017,4.187427,False,32.668679,-11.188054,1.247614,3.500000,False,Regular
714,157.000000,236.000000,0.000000,192.000000,0.000000,935.400000,781.200000,3,9.694722,2.712438,4.187427,False,23.486929,-13.792207,1.538011,3.500000,False,Regular
715,153.000000,102.000000,0.000000,192.000000,0.000000,888.000000,943.100000,7,8.374375,3.445854,4.187427,False,12.406256,-4.031880,0.449607,3.500000,False,Regular
716,141.300000,212.000000,0.000000,203.500000,0.000000,971.800000,748.500000,90,39.662107,3.115282,4.187427,False,30.186009,9.476097,1.056708,3.500000,False,Regular
717,116.000000,173.000000,0.000000,192.000000,0.000000,909.800000,891.900000,7,10.089792,3.184652,4.187427,False,14.378895,-4.289104,0.478291,3.500000,False,Regular
718,141.300000,212.000000,0.000000,203.500000,0.000000,971.800000,748.500000,3,4.827711,2.437812,4.187427,False,16.701989,-11.874278,1.324137,3.500000,False,Regular
719,122.600000,183.900000,0.000000,203.500000,0.000000,958.200000,800.100000,7,10.354551,2.499691,4.187427,False,12.957164,-2.602613,0.290225,3.500000,False,Regular
720,166.800000,250.200000,0.000000,203.500000,0.000000,975.600000,692.600000,90,43.565231,3.336485,4.187427,False,36.324194,7.241037,0.807470,3.500000,False,Regular
721,203.500000,305.300000,0.000000,203.500000,0.000000,963.400000,630.000000,90,51.863764,3.978926,4.187427,False,45.436387,6.427376,0.716736,3.500000,False,Regular
722,310.000000,0.000000,0.000000,192.000000,0.000000,1012.000000,830.000000,3,11.852092,2.085115,4.187427,False,20.250230,-8.398138,0.936502,3.500000,False,Regular
723,310.000000,0.000000,0.000000,192.000000,0.000000,1012.000000,830.000000,7,17.243795,2.021333,4.187427,False,20.870185,-3.626391,0.404390,3.500000,False,Regular
724,310.000000,0.000000,0.000000,192.000000,0.000000,1012.000000,830.000000,28,27.827251,1.831995,4.187427,False,24.124949,3.702303,0.412855,3.500000,False,Regular
725,310.000000,0.000000,0.000000,192.000000,0.000000,1012.000000,830.000000,90,35.763120,2.743936,4.187427,False,33.734251,2.028870,0.226245,3.500000,False,Regular
726,310.000000,0.000000,0.000000,192.000000,0.000000,1012.000000,830.000000,120,38.700288,3.597467,4.187427,False,38.383913,0.316375,0.035280,3.500000,False,Regular
727,331.000000,0.000000,0.000000,192.000000,0.000000,1025.000000,821.000000,3,14.306627,2.379570,4.187427,False,23.239329,-8.932702,0.996113,3.500000,False,Regular
728,331.000000,0.000000,0.000000,192.000000,0.000000,1025.000000,821.000000,7,17.436848,2.320843,4.187427,False,23.859284,-6.422436,0.716185,3.500000,False,Regular
729,331.000000,0.000000,0.000000,192.000000,0.000000,1025.000000,821.000000,28,31.743475,2.140701,4.187427,False,27.114047,4.629428,0.516242,3.500000,False,Regular
730,331.000000,0.000000,0.000000,192.000000,0.000000,1025.000000,821.000000,90,37.914285,2.921767,4.187427,False,36.723349,1.190936,0.132805,3.500000,False,Regular
731,331.000000,0.000000,0.000000,192.000000,0.000000,1025.000000,821.000000,120,39.382869,3.720673,4.187427,False,41.373011,-1.990142,0.221927,3.500000,False,Regular
732,349.000000,0.000000,0.000000,192.000000,0.000000,1056.000000,809.000000,3,15.871738,3.140020,4.187427,False,26.175492,-10.303755,1.149003,3.500000,False,Regular
733,349.000000,0.000000,0.000000,192.000000,0.000000,1056.000000,809.000000,7,9.011451,3.091672,4.187427,False,26.795447,-17.783996,1.983147,3.500000,False,Regular
734,349.000000,0.000000,0.000000,192.000000,0.000000,1056.000000,809.000000,28,33.605060,2.936350,4.187427,False,30.050211,3.554849,0.396412,3.500000,False,Regular
735,349.000000,0.000000,0.000000,192.000000,0.000000,1056.000000,809.000000,90,40.658400,3.490681,4.187427,False,39.659513,0.998887,0.111389,3.500000,False,Regular
736,349.000000,0.000000,0.000000,192.000000,0.000000,1056.000000,809.000000,120,40.858348,4.159586,4.187427,False,44.309175,-3.450827,0.384812,3.500000,False,Regular
737,238.000000,0.000000,0.000000,186.000000,0.000000,1119.000000,789.000000,7,12.052040,2.684902,4.187427,False,12.433198,-0.381157,0.042504,3.500000,False,Regular
738,238.000000,0.000000,0.000000,186.000000,0.000000,1119.000000,789.000000,28,17.540269,2.556962,4.187427,False,15.687961,1.852308,0.206557,3.500000,False,Regular
739,296.000000,0.000000,0.000000,186.000000,0.000000,1090.000000,769.000000,7,18.912327,2.297978,4.187427,False,19.077785,-0.165459,0.018451,3.500000,False,Regular
740,296.000000,0.000000,0.000000,186.000000,0.000000,1090.000000,769.000000,28,25.179664,2.164109,4.187427,False,22.332549,2.847115,0.317490,3.500000,False,Regular
741,297.000000,0.000000,0.000000,186.000000,0.000000,1040.000000,734.000000,7,30.957472,3.890870,4.187427,False,16.335978,14.621494,1.630487,3.500000,False,Regular
742,480.000000,0.000000,0.000000,192.000000,0.000000,936.000000,721.000000,28,43.892042,3.370568,4.187427,False,41.714680,2.177362,0.242804,3.500000,False,Regular
743,480.000000,0.000000,0.000000,192.000000,0.000000,936.000000,721.000000,90,54.275551,4.110299,4.187427,False,51.323982,2.951569,0.329138,3.500000,False,Regular
744,397.000000,0.000000,0.000000,186.000000,0.000000,1040.000000,734.000000,28,36.935229,2.399817,4.187427,False,33.909979,3.025251,0.337355,3.500000,False,Regular
745,281.000000,0.000000,0.000000,186.000000,0.000000,1104.000000,774.000000,7,14.499680,2.387065,4.187427,False,17.534020,-3.034340,0.338368,3.500000,False,Regular
746,281.000000,0.000000,0.000000,185.000000,0.000000,1104.000000,774.000000,28,22.435549,2.267545,4.187427,False,20.891612,1.543937,0.172169,3.500000,False,Regular
747,500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,1,12.638095,5.161839,4.187427,True,40.279801,-27.641706,3.082410,3.500000,False,Leverage only
748,500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,3,26.062193,5.147557,4.187427,True,40.589779,-14.527586,1.620015,3.500000,False,Leverage only
749,500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,7,33.212059,5.121753,4.187427,True,41.209734,-7.997675,0.891845,3.500000,False,Leverage only
750,500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,14,36.935229,5.085598,4.187427,True,42.294655,-5.359426,0.597646,3.500000,False,Leverage only
751,500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,28,44.091990,5.048434,4.187427,True,44.464497,-0.372507,0.041539,3.500000,False,Leverage only
752,540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,7,52.613914,4.967321,4.187427,True,49.713803,2.900111,0.323400,3.500000,False,Leverage only
753,540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,14,59.763780,4.942239,4.187427,True,50.798724,8.965056,0.999721,3.500000,False,Leverage only
754,540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,28,67.306647,4.928498,4.187427,True,52.968566,14.338081,1.598883,3.500000,False,Leverage only
755,540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,90,69.657760,5.429805,4.187427,True,62.577868,7.079892,0.789500,3.500000,False,Leverage only
756,540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,180,71.622767,7.337579,4.187427,True,76.526854,-4.904088,0.546870,3.500000,False,Leverage only
757,540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,270,74.166933,9.905310,4.187427,True,90.475841,-16.308908,1.818656,3.500000,False,Leverage only
758,350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,7,18.126324,2.202684,4.187427,False,22.069062,-3.942738,0.439667,3.500000,False,Regular
759,350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,14,22.532076,2.132173,4.187427,False,23.153983,-0.621908,0.069351,3.500000,False,Regular
760,350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,28,27.337723,2.072758,4.187427,False,25.323826,2.013898,0.224576,3.500000,False,Regular
761,350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,56,29.978416,2.289659,4.187427,False,29.663510,0.314906,0.035116,3.500000,False,Regular
762,350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,90,31.350474,2.997213,4.187427,False,34.933128,-3.582654,0.399513,3.500000,False,Regular
763,350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,180,32.722531,5.710204,4.187427,True,48.882114,-16.159583,1.802004,3.500000,False,Leverage only
764,385.000000,0.000000,0.000000,186.000000,0.000000,966.000000,763.000000,1,6.267337,3.087533,4.187427,False,27.165778,-20.898441,2.330448,3.500000,False,Regular
765,385.000000,0.000000,0.000000,186.000000,0.000000,966.000000,763.000000,3,14.699628,3.071266,4.187427,False,27.475755,-12.776127,1.424705,3.500000,False,Regular
766,385.000000,0.000000,0.000000,186.000000,0.000000,966.000000,763.000000,7,23.221552,3.043321,4.187427,False,28.095710,-4.874159,0.543532,3.500000,False,Regular
767,385.000000,0.000000,0.000000,186.000000,0.000000,966.000000,763.000000,14,27.923778,3.009560,4.187427,False,29.180631,-1.256853,0.140156,3.500000,False,Regular
768,385.000000,0.000000,0.000000,186.000000,0.000000,966.000000,763.000000,28,31.350474,3.001703,4.187427,False,31.350474,0.000000,0.000000,3.500000,False,Regular
769,331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,180,38.996763,5.594976,4.187427,True,49.526221,-10.529459,1.174172,3.500000,False,Leverage only
770,331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,360,41.244454,11.742147,4.187427,True,77.424194,-36.179740,4.034512,3.500000,True,Leverage + response
771,349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,3,14.989208,2.840605,4.187427,False,25.796222,-10.807014,1.205123,3.500000,False,Regular
772,331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,3,13.520624,2.048487,4.187427,False,22.093215,-8.572590,0.955956,3.500000,False,Regular
773,382.000000,0.000000,0.000000,186.000000,0.000000,1047.000000,739.000000,7,24.000660,2.399573,4.187427,False,28.915473,-4.914813,0.548066,3.500000,False,Regular
774,382.000000,0.000000,0.000000,186.000000,0.000000,1047.000000,739.000000,28,37.424757,2.295928,4.187427,False,32.170236,5.254521,0.585948,3.500000,False,Regular
775,382.000000,0.000000,0.000000,186.000000,0.000000,1111.000000,784.000000,7,11.465986,4.129925,4.187427,False,32.616759,-21.150773,2.358587,3.500000,False,Regular
776,281.000000,0.000000,0.000000,186.000000,0.000000,1104.000000,774.000000,28,22.435549,2.247697,4.187427,False,20.788784,1.646765,0.183636,3.500000,False,Regular
777,339.000000,0.000000,0.000000,185.000000,0.000000,1069.000000,754.000000,7,21.160018,2.277470,4.187427,False,24.113456,-2.953438,0.329347,3.500000,False,Regular
778,339.000000,0.000000,0.000000,185.000000,0.000000,1069.000000,754.000000,28,31.840002,2.158806,4.187427,False,27.368220,4.471782,0.498662,3.500000,False,Regular
779,295.000000,0.000000,0.000000,185.000000,0.000000,1069.000000,769.000000,7,14.796155,2.469970,4.187427,False,18.449490,-3.653335,0.407394,3.500000,False,Regular
780,295.000000,0.000000,0.000000,185.000000,0.000000,1069.000000,769.000000,28,25.179664,2.371366,4.187427,False,21.704253,3.475410,0.387554,3.500000,False,Regular
781,238.000000,0.000000,0.000000,185.000000,0.000000,1118.000000,789.000000,28,17.540269,2.579376,4.187427,False,15.762793,1.777476,0.198212,3.500000,False,Regular
782,296.000000,0.000000,0.000000,192.000000,0.000000,1085.000000,765.000000,7,14.203206,2.298405,4.187427,False,18.151097,-3.947891,0.440241,3.500000,False,Regular
783,296.000000,0.000000,0.000000,192.000000,0.000000,1085.000000,765.000000,28,21.649546,2.150397,4.187427,False,21.405860,0.243686,0.027174,3.500000,False,Regular
784,296.000000,0.000000,0.000000,192.000000,0.000000,1085.000000,765.000000,90,29.392362,3.001195,4.187427,False,31.015162,-1.622800,0.180963,3.500000,False,Regular
785,331.000000,0.000000,0.000000,192.000000,0.000000,879.000000,825.000000,3,13.520624,4.072108,4.187427,False,19.321537,-5.800912,0.646877,3.500000,False,Regular
786,331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,7,16.264739,1.989494,4.187427,False,22.713170,-6.448431,0.719084,3.500000,False,Regular
787,331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,28,31.447000,1.831107,4.187427,False,25.967933,5.479067,0.610987,3.500000,False,Regular
788,331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,90,37.231704,2.809512,4.187427,False,35.577235,1.654469,0.184495,3.500000,False,Regular
789,349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,7,18.126324,2.789103,4.187427,False,26.416177,-8.289853,0.924427,3.500000,False,Regular
790,349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,28,32.722531,2.627242,4.187427,False,29.670940,3.051590,0.340292,3.500000,False,Regular
791,349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,90,39.486291,3.262060,4.187427,False,39.280242,0.206048,0.022977,3.500000,False,Regular
792,349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,180,41.051401,5.734770,4.187427,True,53.229229,-12.177828,1.357986,3.500000,False,Leverage only
793,349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,360,42.126984,11.710429,4.187427,True,81.127201,-39.000218,4.349033,3.500000,True,Leverage + response
794,302.000000,0.000000,0.000000,203.000000,0.000000,974.000000,817.000000,14,18.126324,2.115702,4.187427,False,18.062944,0.063380,0.007068,3.500000,False,Regular
795,302.000000,0.000000,0.000000,203.000000,0.000000,974.000000,817.000000,180,26.744774,5.639063,4.187427,True,43.791075,-17.046301,1.900885,3.500000,False,Leverage only
796,525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,180,61.921840,7.165354,4.187427,True,72.733710,-10.811871,1.205664,3.500000,False,Leverage only
797,500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,90,47.222211,5.441707,4.187427,True,54.073799,-6.851588,0.764041,3.500000,False,Leverage only
798,500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,180,51.041908,7.240185,4.187427,True,68.022786,-16.980877,1.893589,3.500000,False,Leverage only
799,500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,270,55.158080,9.754291,4.187427,True,81.971772,-26.813692,2.990076,3.500000,False,Leverage only
800,540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,3,41.637456,4.987024,4.187427,True,49.093848,-7.456392,0.831485,3.500000,False,Leverage only
801,252.000000,0.000000,0.000000,185.000000,0.000000,1111.000000,784.000000,7,13.713678,2.587065,4.187427,False,14.104579,-0.390902,0.043591,3.500000,False,Regular
802,252.000000,0.000000,0.000000,185.000000,0.000000,1111.000000,784.000000,28,19.691435,2.462435,4.187427,False,17.359343,2.332092,0.260059,3.500000,False,Regular
803,339.000000,0.000000,0.000000,185.000000,0.000000,1060.000000,754.000000,28,31.646948,2.212374,4.187427,False,27.116249,4.530700,0.505232,3.500000,False,Regular
804,393.000000,0.000000,0.000000,192.000000,0.000000,940.000000,758.000000,3,19.105380,3.097826,4.187427,False,27.064241,-7.958861,0.887517,3.500000,False,Regular
805,393.000000,0.000000,0.000000,192.000000,0.000000,940.000000,758.000000,28,39.582817,3.032611,4.187427,False,30.938959,8.643858,0.963903,3.500000,False,Regular
806,393.000000,0.000000,0.000000,192.000000,0.000000,940.000000,758.000000,90,48.794217,3.851900,4.187427,False,40.548261,8.245956,0.919531,3.500000,False,Regular
807,382.000000,0.000000,0.000000,185.000000,0.000000,1047.000000,739.000000,7,24.000660,2.441176,4.187427,False,29.018301,-5.017642,0.559532,3.500000,False,Regular
808,382.000000,0.000000,0.000000,185.000000,0.000000,1047.000000,739.000000,28,37.424757,2.343204,4.187427,False,32.273065,5.151692,0.574481,3.500000,False,Regular
809,252.000000,0.000000,0.000000,186.000000,0.000000,1111.000000,784.000000,7,11.465986,2.564632,4.187427,False,14.001751,-2.535765,0.282771,3.500000,False,Regular
810,252.000000,0.000000,0.000000,185.000000,0.000000,1111.000000,784.000000,28,19.691435,2.462435,4.187427,False,17.359343,2.332092,0.260059,3.500000,False,Regular
811,310.000000,0.000000,0.000000,192.000000,0.000000,970.000000,850.000000,7,14.989208,2.082418,4.187427,False,20.542986,-5.553778,0.619319,3.500000,False,Regular
812,310.000000,0.000000,0.000000,192.000000,0.000000,970.000000,850.000000,28,27.923778,1.921011,4.187427,False,23.797749,4.126029,0.460106,3.500000,False,Regular
813,310.000000,0.000000,0.000000,192.000000,0.000000,970.000000,850.000000,90,34.680643,2.847717,4.187427,False,33.407051,1.273592,0.142022,3.500000,False,Regular
814,310.000000,0.000000,0.000000,192.000000,0.000000,970.000000,850.000000,180,37.328231,5.598568,4.187427,True,47.356038,-10.027807,1.118231,3.500000,False,Leverage only
815,310.000000,0.000000,0.000000,192.000000,0.000000,970.000000,850.000000,360,38.114233,11.728869,4.187427,True,75.254010,-37.139777,4.141569,3.500000,True,Leverage + response
816,525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,3,33.798114,4.939948,4.187427,True,45.300704,-11.502590,1.282689,3.500000,False,Leverage only
817,525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,7,42.423458,4.915392,4.187427,True,45.920659,-3.497200,0.389983,3.500000,False,Leverage only
818,525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,14,48.401215,4.881825,4.187427,True,47.005580,1.395636,0.155632,3.500000,False,Leverage only
819,525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,28,55.944083,4.851390,4.187427,True,49.175422,6.768661,0.754794,3.500000,False,Leverage only
820,525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,90,58.784724,5.293151,4.187427,True,58.784724,0.000000,0.000000,3.500000,False,Leverage only
821,525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,270,67.113594,9.725480,4.187427,True,86.682697,-19.569103,2.182210,3.500000,False,Leverage only
822,322.000000,0.000000,0.000000,203.000000,0.000000,974.000000,800.000000,14,20.773912,2.080208,4.187427,False,20.205427,0.568485,0.063393,3.500000,False,Regular
823,322.000000,0.000000,0.000000,203.000000,0.000000,974.000000,800.000000,28,25.179664,2.009786,4.187427,False,22.375269,2.804394,0.312726,3.500000,False,Regular
824,322.000000,0.000000,0.000000,203.000000,0.000000,974.000000,800.000000,180,29.585415,5.651082,4.187427,True,45.933558,-16.348142,1.823031,3.500000,False,Leverage only
825,302.000000,0.000000,0.000000,203.000000,0.000000,974.000000,817.000000,28,21.752968,2.040628,4.187427,False,20.232787,1.520181,0.169520,3.500000,False,Regular
826,397.000000,0.000000,0.000000,185.000000,0.000000,1040.000000,734.000000,28,39.093289,2.446070,4.187427,False,34.012807,5.080482,0.566540,3.500000,False,Regular
827,480.000000,0.000000,0.000000,192.000000,0.000000,936.000000,721.000000,3,24.393661,3.435622,4.187427,False,37.839961,-13.446301,1.499438,3.500000,False,Regular
